quantile,x
0.517,5.9186241121577731674637746951938660650947373233574407981962249843182095530489563028960421580111347715313180294327793688122951276059156924616590e-2
0.5171,5.9534698452403631196315101739974741208041107367948546930639703144856346206688808089409133555425744477213320836621371448403428263824109151504247e-2
0.5172,5.9883161119958732765991864018363207894710990110199959640972765665531635952037086084865413244099020744903850043361097693573931447381235187448349e-2
0.5173,6.0231629155623412317756162341058031086861910748719511029497047328934396177448047426507383990117039697677463816669043114674183242762473878838827e-2
0.5174,6.0580102590781052866470796851888246220666809680873108442781858522277413834268533989736826057550299463089821139777803244463696078186045455673614e-2
0.5175,6.0928581456818062231116945941251839290711312640837135525816229290076175816342978953572984811255070828453196680635749727420359630929894436067930e-2
0.5176,6.1277065785123890762338723189653385019873803007890221892746582079049541889087128708314679627665622035321418932510149806578971268412457360662736e-2
0.5177,6.1625555607091049074213488887169028462550795108825411176144167841178284235753448558691999765994188399750952529778519986991082808633295930271438e-2
0.5178,6.1974050954115125780272831260217870751915374375436426350478125831986188418041890843776758598671193676631097207432435129366715248242757094069077e-2
0.5179,6.2322551857594805233799143444187821019716900350726676870228937808047405720260788831762005946847729668731653770528348213991344223634950173954557e-2
0.518,6.2671058348931885272422733212551079495128242656526730232229523117920226273158268617883387771323764892314512665453555869772495751502110116026345e-2
0.5181,6.3019570459531294967044413510154461751029670535106157087715058509090146186185719923177992556235175856222628694647886826935172045529825469140033e-2
0.5182,6.3368088220801112375108532940427871634559239134925466571847693386063340574297608333890421671536743449784332921708831010343509967089660271784176e-2
0.5183,6.3716611664152582298251416523365761783732270136953772983183497150641850385086891910157401940519671093765625444992116155831706942753061886233331e-2
0.5184,6.4065140821000134044350198273347037820690974919456528527882509247489765412044044994342904891487999081723922714256401967843144630856301339263104e-2
0.5185,6.4413675722761399193997038443214488460846563958841688475461721605986918516475779658585783801989705339759108737601816334756936076234918341431459e-2
0.5186,6.4762216400857229371423729643581653404152692961861843708899799875499405684153670362160084210944033016135355257262255802673850997578683955420234e-2
0.5187,6.5110762886711714019901707474119540155430112527607543886825908509674477201851761511148665024351316843925075395477172962204173212897575623050724e-2
0.5188,6.5459315211752198181642492796644507964148080269744862688646929228585058805928681661054320968556988283525052084922339283309678187040258201873824e-2
0.5189,6.5807873407409300282223604338228962201357910323077477170139353969811967395553590561567107060976107763046488051979185117347679960986052853566362e-2
0.519,6.6156437505116929919564991936335528515351864564795669524589809529221509345675242364104491915183061418384991495932858415547393425872209478049592e-2
0.5191,6.6505007536312305657481052427180658614198952573204656791972778372242084964775726147218109988982211663105517125812903456130136393817053445949730e-2
0.5192,6.6853583532435972823833301933212987155234767972405400786931644754036523870672644244051376420800125297321568120140231270749582308787518500891005e-2
0.5193,6.7202165524931821313308790125793313962905207438403022959982771238828464234586631045558694770022834283763467662005554968967140139428889601516599e-2
0.5194,6.7550753545247103394849353924935203259072162074142727031872860388948934018509994520111532561852919113100231153844996872328296020894197648022644e-2
0.5195,6.7899347624832451523756820049356521302113223037255771686899846836736432023804167908291130830337936512237104727149144770112276223474765588412433e-2
0.5196,6.8247947795141896158499277847151699527033167174532231808164837447631478052218345839178086346088996185282758219512746188793955273256371929147029e-2
0.5197,6.8596554087632883582243555920171310190061505678240750413999507221798172803940204326932678458785631326206727221518783342810111200861848461462441e-2
0.5198,6.8945166533766293729139048203739148670332147883323118422768818283399499307520419770870270805310875973595594413316294009002192149411923415976619e-2
0.5199,6.9293785165006458015378047377697179076408419214025355748070714364021355160969111807763854164491854314177446390625184925446019024735701540273259e-2
0.52,6.9642410012821177175057755764995441137075622391899204271597726575706542113471605025699444439604923128287193748407843745564217086659399205398984e-2
0.5201,6.9991041108681739100869156220187635694949665130922092742234533334419639873585517823422705488265546847757536195338093031464597541347137335768378e-2
0.5202,7.0339678484062936689637937922304178619497048361364174694291126269993177190667510278036138875289711519138691859509145054170278592815582449091755e-2
0.5203,7.0688322170443085692742684464703890046594869205390100347867866615722247623638005957879917090921626023954759140258430105301068925068699496989465e-2
0.5204,7.1036972199304042571435544178704295553784339820479802760455468983572442250949844392802763997331301105958824370364477383246025135551683998658966e-2
