x,cdf(x)-1/2,ccdf(x)
11.609375,0.4947468144912970373426856592906173279697803292936366071137786856943204333851199136676555027368404900317307385491788820640794667722160974904887794286872,0.005253185508702962657314340709382672030219670706363392886221314305679566614880086332344497263159509968269261450821117935920533227783902509511220571312816
11.625,0.4947578392072452545616324070305361761123297828535900644309956498293424512846117486244007631215091393694425340585238503199604991930466777436907485924572,0.005242160792754745438367592969463823887670217146409935569004350170657548715388251375599236878490860630557465941476149680039500806953322256309251407542796
11.640625,0.4947688251284231541966553954124637945519508514783040065887577539252685012590957550986367324183607128406818978933974477879366128330787930023419550735718,0.005231174871576845803344604587536205448049148521695993411242246074731498740904244901363267581639287159318102106602552212063387166921206997658044926428199
11.65625,0.4947797724467949909306037592993317086607111125289179729509475575439071762436428364585870523350604626514992684025443459477959970564807241402650824658547,0.005220227553205009069396240700668291339288887471082027049052442456092823756357163541412947664939537348500731597455654052204002943519275859734917534145322
11.671875,0.4947906813530998758021229696934856784899706844339934059388704402479808546139970098722698030426834551538433138190981269645081298734923513870340592079389,0.005209318646900124197877030306514321510029315566006594061129559752019145386002990127730196957316544846156686180901873035491870126507648612965940792061114
11.6875,0.4948015520368613531016835374578714577558260032207477682672752419450594103296683201909042211261163883274324987129689613848850276721331938106963456065447,0.005198447963138646898316462542128542244173996779252231732724758054940589670331679809095778873883611672567501287031038615114972327866806189303654393455253
11.703125,0.4948123846863968886890580417162244208156417832129599770393526350484290302488943285344046472018817943006157269836609140007077583402477829451842176746885,0.00518761531360311131094195828377557918435821678704002296064736495157096975110567146559535279811820569938427301633908599929224165975221705481578232531152
11.71875,0.4948231794888272706778706909152447024909633140386192956900266208480336022945346522761636336107473711307896149059878406795926117275991753951363781029406,0.005176820511172729322129309084755297509036685961380704309973379151966397705465347723836366389252628869210385094012159320407388272400824604863621897059398
11.734375,0.4948339366300859234214084426198050491461466856759136479715436839779808433157591273163850444122861593136050669113424229634705135103856115374384577409643,0.00516606336991407657859155738019495085385331432408635202845631602201915668424087268361495558771384068639493308865757703652948648961438846256154225903566
11.75,0.4948446562949281357226018715979226537229114812103690594565786927737550626439864468042405206370629927127323392840903180073761178263910905011951386671254,0.005155343705071864277398128402077346277088518789630940543421307226244937356013553195759479362937007287267660715909681992623882173608909498804861332874616
11.765625,0.4948553386669402041799551870377249976527664079127988239273490869786768860094482213292622169334887376925805586522606357100881792968272637360800226742544,0.005144661333059795820044812962275002347233592087201176072650913021323113990551778670737783066511262307419441347739364289911820703172736263919977325745626
11.78125,0.4948659839285484925702257985734911054532909131196420878476655960555540947167576896117750320010204050166904931514813296392485066559723584115248950565428,0.005134016071451507429774201426508894546709086880357912152334403944445905283242310388224967998979594983309506848518670360751493344027641588475104943457181
11.796875,0.4948765922610284081578223936216252075797784958118210943262543168068929402621318075752124610694143673447828364723265459981653516459290307303807526987615,0.005123407738971591842177606378374792420221504188178905673745683193107059737868192424787538930585632655217163527673454001834648354070969269619247301238492
11.8125,0.4948871638445132958102044278248503112908308934167489727959783102139747915757123250430957083951272816586566118955930664619044826376671162774396600566414,0.005112836155486704189795572175149688709169106583251027204021689786025208424287674956904291604872718341343388104406933538095517362332883722560339943358617
11.828125,0.4948976988580032507880230940711925173587651610549803832346345271887785590787937247015912217030981010509330571240401776439859882692949047852683037634239,0.005102301141996749211976905928807482641234838945019616765365472811221440921206275298408778296901898949066942875959822356014011730705095214731696236576097
11.84375,0.4949081974793738510683421062823731122541563149986835643291985522048260220717506337997077191095179304844019519897005579495587389326377068388319484894944,0.005091802520626148931657893717626887745843685001316435670801447795173977928249366200292280890482069515598048010299442050441261067362293161168051510505641
11.859375,0.4949186598853848100490139288255978389061817224462958186542222858426696419096528346389083440754259149295825992866906158201089502407665634619500033705553,0.005081340114615189950986071174402161093818277553704181345777714157330358090347165361091655924574085070417400713309384179891049759233436538049996629444714
11.875,0.4949290862516885504721613514500501201572238246619929527912154368960646413739859295432449285288321666901508337361065374707287709174061014180475382384425,0.005070913748311449527838648549949879842776175338007047208784563103935358626014070456755071471167833309849166263893462529271229082593898581952461761557546
11.890625,0.4949394767528387003947235365399645133539785627670005179241858814254326040335267764571933736992670865260522085960591417771705951759104248729610979306257,0.005060523247161299605276463460035486646021437232999482075814118574567395966473223542806626300732913473947791403940858222829404824089575127038902069374305
11.90625,0.4949498315622985120241678660886118458671880779987890976549570672033810425393489508933658830045962523937217634088503367566541043005990011900277615395659,0.005050168437701487975832133911388154132811922001210902345042932796618957460651049106634116995403747606278236591149663243345895699400998809972238460434067
11.921875,0.4949601508524492042277421378692509726695989794098133483295043617848228914998556746660805598396794419970920894042144481578321645206601692473496241358371,0.005039849147550795772257862130749027330401020590186651670495638215177108500144325333919440160320558002907910595785551842167835479339830752650375864162878
11.9375,0.4949704347945982295140439828522171373738206366613553406841194636832049541027660381042766472871368635656208624261441278105630175558596225518599729330036,0.005029565205401770485956017147782862626179363338644659315880536316795045897233961895723352712863136434379137573855872189436982444140377448140027066996444
11.953125,0.4949806835589874662762139087950361862968501004758940481064430046412041860131049509886269820699837563034446414811071403369291834498859390030699208832509,0.00501931644101253372378609120496381370314989952410595189355699535879581398689504901137301793001624369655535851889285966307081655011406099693007911674906
11.96875,0.4949908973148013370767132581455789698429713983150829145946246921729449017580403121763919435740963196116271961133661314167653233383797912170252517549875,0.005009102685198662923286741854421030157028601684917085405375307827055098241959687823608056425903680388372803886633868583234676661620208782974748245012538
11.984375,0.4950010762301748537444267716816392648761425726145446082505522935958072297004439303271882877962832498090990016236069172694277004987073491651601034285902,0.004998923769825146255573228318360735123857427385455391749447706404192770299556069672811712203716750190900998376393082730572299501292650834839896571409776
